team,targeted_productivity,smv,wip,over_time,incentive,no_of_style_change,no_of_workers,actual_productivity,quarter_Quarter1,quarter_Quarter2,quarter_Quarter3,quarter_Quarter4,quarter_Quarter5,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday
5,0.7945205479452054,0.024196670538133958,0.0,0.09523809523809525,0.0,0.0,0.14942528735632185,0.71146393715899,False,True,False,False,False,False,False,False,False,False,True
9,0.9999999999999999,0.020131629887727445,0.0,0.09523809523809525,0.0,0.0,0.06896551724137931,0.7042019980097166,False,True,False,False,False,False,False,False,False,False,True
9,0.9999999999999999,0.4502516453735965,0.4566345441067457,0.7023809523809524,0.6302521008403361,0.0,0.6551724137931034,0.6955842557909018,False,True,False,False,False,False,False,False,False,False,True
8,0.9999999999999999,0.44521873790166466,0.45144551519644177,0.6726190476190477,0.5042016806722689,0.0,0.6264367816091955,0.6951720173805295,False,True,False,False,False,False,False,False,False,False,True
7,0.9999999999999999,0.0,0.0,0.09523809523809525,0.0,0.0,0.06896551724137931,0.6810278693622551,False,True,False,False,False,False,False,False,False,False,True
3,0.9999999999999999,0.024196670538133958,0.0,0.09523809523809525,0.0,0.0,0.05747126436781609,0.6621254686974067,False,True,False,False,False,False,False,False,False,False,True
12,0.9999999999999999,0.16860240030971735,0.4295774647887324,0.19642857142857145,0.42016806722689076,0.0,0.3390804597701149,0.6389844300920388,False,True,False,False,False,False,False,False,False,False,True
6,0.9999999999999999,0.16860240030971735,0.3602668643439585,0.375,0.31932773109243695,0.0,0.3390804597701149,0.6389092326274213,False,True,False,False,False,False,False,False,False,False,True
1,0.9999999999999999,0.4502516453735965,0.4047442550037064,0.7023809523809524,0.5294117647058824,0.0,0.6551724137931034,0.6387630216003117,False,True,False,False,False,False,False,False,False,False,True
5,0.8630136986301368,0.34630274874177314,0.35767234988880653,0.4841269841269842,0.0,0.0,0.6436781609195402,0.5259650879598773,False,True,False,False,False,False,False,False,False,False,True
8,0.9999999999999999,0.0,0.0,0.09523809523809525,0.0,0.0,0.06896551724137931,0.48901365605805613,False,True,False,False,False,False,False,False,False,False,True
4,0.7260273972602739,0.37746806039488956,0.30244625648628615,0.3373015873015873,0.19327731092436973,0.0,0.632183908045977,0.4135005842531745,False,True,False,False,False,False,False,False,False,False,True
10,0.5890410958904109,0.37746806039488956,0.3510007412898443,0.22420634920634921,0.19327731092436973,0.0,0.6264367816091955,0.30028785562389937,False,True,False,False,False,False,False,False,False,False,True
11,0.38356164383561636,0.22667440960123883,0.3106004447739066,0.4761904761904762,0.19327731092436973,0.0,0.6091954022988506,0.13118481215470346,False,True,False,False,False,False,False,False,False,False,True
10,0.9999999999999999,0.020131629887727445,0.0,0.08333333333333334,0.0,0.0,0.06896551724137931,0.11125551838646575,False,True,False,False,False,False,False,False,False,False,True
2,0.9999999999999999,0.9314750290360045,0.40252038547071906,0.28174603174603174,0.226890756302521,0.0,0.632183908045977,0.08740181464338315,False,True,False,False,False,False,False,False,False,False,True
2,0.9999999999999999,0.020131629887727445,0.0,0.08333333333333334,0.0,0.0,0.06896551724137931,0.015349102808539128,False,True,False,False,False,False,False,False,False,False,True
4,0.38356164383561636,0.027100271002710022,0.0,0.2380952380952381,0.0,0.0,0.20689655172413793,0.851363058474586,False,False,True,False,False,False,False,False,True,False,False
10,0.9999999999999999,0.020131629887727445,0.0,0.22619047619047622,0.0,0.0,0.19540229885057472,0.811298737982649,False,False,True,False,False,False,False,False,True,False,False
1,0.9999999999999999,0.020131629887727445,0.0,0.09523809523809525,0.0,0.0,0.06896551724137931,0.7336555694305228,False,False,True,False,False,False,False,False,True,False,False
5,0.7945205479452054,0.024196670538133958,0.0,0.09523809523809525,0.0,0.0,0.06896551724137931,0.7070320187285805,False,False,True,False,False,False,False,False,True,False,False
9,0.9999999999999999,0.020131629887727445,0.0,0.09523809523809525,0.0,0.0,0.06896551724137931,0.7042019980097166,False,False,True,False,False,False,False,False,True,False,False
1,0.9999999999999999,0.4502516453735965,0.4299481097108969,0.7023809523809524,0.6302521008403361,0.0,0.6551724137931034,0.6955842557909018,False,False,True,False,False,False,False,False,True,False,False
8,0.9999999999999999,0.44521873790166466,0.4362490733876946,0.5932539682539683,0.5042016806722689,0.0,0.6264367816091955,0.6954865002146354,False,False,True,False,False,False,False,False,True,False,False
7,0.9999999999999999,0.44521873790166466,0.47479614529280945,0.6726190476190477,0.5042016806722689,0.0,0.6264367816091955,0.6951720173805295,False,False,True,False,False,False,False,False,True,False,False
9,0.9999999999999999,0.4502516453735965,0.5074128984432913,0.7023809523809524,0.5294117647058824,0.0,0.6551724137931034,0.6387630216003117,False,False,True,False,False,False,False,False,True,False,False
6,0.9999999999999999,0.16860240030971735,0.4017790956263899,0.3273809523809524,0.31932773109243695,0.0,0.3390804597701149,0.6386663599283745,False,False,True,False,False,False,False,False,True,False,False
12,0.9999999999999999,0.16860240030971735,0.45070422535211263,0.3273809523809524,0.42016806722689076,0.0,0.3390804597701149,0.6386663599283745,False,False,True,False,False,False,False,False,True,False,False
5,0.8630136986301368,0.34630274874177314,0.14492216456634543,0.6904761904761906,0.0,0.0,0.6436781609195402,0.5259253713385681,False,False,True,False,False,False,False,False,True,False,False
7,0.9999999999999999,0.0,0.0,0.09523809523809525,0.0,0.0,0.06896551724137931,0.5137896835448,False,False,True,False,False,False,False,False,True,False,False
3,0.5890410958904109,0.3797909407665505,0.4084507042253521,0.6726190476190477,0.25210084033613445,0.0,0.6264367816091955,0.481518435608005,False,False,True,False,False,False,False,False,True,False,False
4,0.7945205479452054,0.3797909407665505,0.32320237212750186,0.6666666666666667,0.2184873949579832,0.0,0.6206896551724138,0.46961817632516234,False,False,True,False,False,False,False,False,True,False,False
8,0.9999999999999999,0.0,0.0,0.09523809523809525,0.0,0.0,0.06896551724137931,0.420879581315313,False,False,True,False,False,False,False,False,True,False,False
10,0.7260273972602739,0.3797909407665505,0.39881393624907335,0.6726190476190477,0.19327731092436973,0.0,0.6264367816091955,0.4134127121589104,False,False,True,False,False,False,False,False,True,False,False
11,0.5890410958904109,0.23209446380178086,0.3398813936249073,0.6547619047619048,0.25210084033613445,0.0,0.6091954022988506,0.3003383049127365,False,False,True,False,False,False,False,False,True,False,False
2,0.5890410958904109,0.38792102206736356,0.38695329873980727,0.6488095238095238,0.19327731092436973,0.0,0.603448275862069,0.30030877964547265,False,False,True,False,False,False,False,False,True,False,False
5,0.7945205479452054,0.024196670538133958,0.0,0.17857142857142858,0.0,0.0,0.14942528735632185,0.8497398014352079,False,False,True,False,False,False,True,False,False,False,False
2,0.9999999999999999,0.020131629887727445,0.0,0.11904761904761905,0.0,0.0,0.09195402298850575,0.8426487312699108,False,False,True,False,False,False,True,False,False,False,False
10,0.9999999999999999,0.020131629887727445,0.0,0.09523809523809525,0.0,0.0,0.06896551724137931,0.8355576611046135,False,False,True,False,False,False,True,False,False,False,False
1,0.9999999999999999,0.020131629887727445,0.0,0.09523809523809525,0.0,0.0,0.06896551724137931,0.7336555694305228,False,False,True,False,False,False,True,False,False,False,False
9,0.9999999999999999,0.020131629887727445,0.0,0.11904761904761905,0.0,0.0,0.09195402298850575,0.6688577134324857,False,False,True,False,False,False,True,False,False,False,False
6,0.9999999999999999,0.16473093302361594,0.39547813194959225,0.36309523809523814,0.5294117647058824,0.0,0.3275862068965517,0.6390186377209267,False,False,True,False,False,False,True,False,False,False,False
12,0.9999999999999999,0.16860240030971735,0.3851000741289844,0.375,0.5294117647058824,0.0,0.3390804597701149,0.6389092326274213,False,False,True,False,False,False,True,False,False,False,False
7,0.9999999999999999,0.44521873790166466,0.5174203113417346,0.6726190476190477,0.42016806722689076,0.0,0.6264367816091955,0.6387761236420622,False,False,True,False,False,False,True,False,False,False,False
8,0.9999999999999999,0.44521873790166466,0.4788732394366197,0.6726190476190477,0.42016806722689076,0.0,0.6264367816091955,0.6387761236420622,False,False,True,False,False,False,True,False,False,False,False
1,0.9999999999999999,0.8861788617886178,0.06338028169014084,0.7023809523809524,0.5294117647058824,0.0,0.6551724137931034,0.6387630216003117,False,False,True,False,False,False,True,False,False,False,False
9,0.9999999999999999,0.4502516453735965,0.41808747220163084,0.7023809523809524,0.5294117647058824,0.0,0.6551724137931034,0.6387630216003117,False,False,True,False,False,False,True,False,False,False,False
2,0.7260273972602739,0.38792102206736356,0.3206078576723499,0.43452380952380953,0.19327731092436973,0.0,0.6264367816091955,0.6049274070200943,False,False,True,False,False,False,True,False,False,False,False
4,0.8630136986301368,0.3797909407665505,0.3057820607857672,0.6726190476190477,0.42016806722689076,0.0,0.6264367816091955,0.5264682129039698,False,False,True,False,False,False,True,False,False,False,False
8,0.9999999999999999,0.0,0.0,0.09523809523809525,0.0,0.0,0.06896551724137931,0.4983046670704204,False,False,True,False,False,False,True,False,False,False,False
7,0.9999999999999999,0.0,0.0,0.09523809523809525,0.0,0.0,0.06896551724137931,0.48281964946830436,False,False,True,False,False,False,True,False,False,False,False
10,0.7945205479452054,0.3797909407665505,0.43106004447739066,0.6428571428571429,0.29411764705882354,0.0,0.5977011494252874,0.4696945252086667,False,False,True,False,False,False,True,False,False,False,False
3,0.7260273972602739,0.3797909407665505,0.4225352112676056,0.6726190476190477,0.25210084033613445,0.0,0.6264367816091955,0.4134127121589104,False,False,True,False,False,False,True,False,False,False,False
11,0.7260273972602739,0.23209446380178086,0.3806523350630096,0.6666666666666667,0.31932773109243695,0.0,0.6206896551724138,0.4133918501628402,False,False,True,False,False,False,True,False,False,False,False
6,0.9999999999999999,0.0,0.0,0.05952380952380953,0.0,0.0,0.034482758620689655,0.26169360496672445,False,False,True,False,False,False,True,False,False,False,False
5,0.8630136986301368,0.7411924119241191,0.3899184581171238,0.6904761904761906,0.1764705882352941,0.0,0.6436781609195402,0.24619282612037474,False,False,True,False,False,False,True,False,False,False,False
11,0.9999999999999999,0.024196670538133958,0.0,0.08333333333333334,0.0,0.0,0.05747126436781609,0.09038507218726544,False,False,True,False,False,False,True,False,False,False,False
5,0.7260273972602739,0.024196670538133958,0.0,0.09523809523809525,0.0,0.0,0.06896551724137931,0.6981681818677613,False,False,True,False,False,False,False,True,False,False,False
11,0.7945205479452054,0.024196670538133958,0.0,0.14285714285714288,0.0,0.0,0.11494252873563218,0.6819178124100321,False,False,True,False,False,False,False,True,False,False,False
6,0.9999999999999999,0.0,0.0,0.11904761904761905,0.0,0.0,0.09195402298850575,0.6440987734080076,False,False,True,False,False,False,False,True,False,False,False
6,0.9999999999999999,0.16473093302361594,0.4225352112676056,0.36309523809523814,0.5294117647058824,0.0,0.3275862068965517,0.6390186377209267,False,False,True,False,False,False,False,True,False,False,False
7,0.9999999999999999,0.889276035617499,0.23128243143068938,0.6726190476190477,0.42016806722689076,0.0,0.6264367816091955,0.6387761236420622,False,False,True,False,False,False,False,True,False,False,False
8,0.9999999999999999,0.44521873790166466,0.4773906597479614,0.6726190476190477,0.31932773109243695,0.0,0.6264367816091955,0.6387761236420622,False,False,True,False,False,False,False,True,False,False,False
9,0.9999999999999999,0.4502516453735965,0.5118606375092661,0.2420634920634921,0.42016806722689076,0.0,0.6551724137931034,0.638647886478046,False,False,True,False,False,False,False,True,False,False,False
4,0.8630136986301368,0.3797909407665505,0.3269088213491475,0.6726190476190477,0.42016806722689076,0.0,0.6264367816091955,0.5264682129039698,False,False,True,False,False,False,False,True,False,False,False
10,0.8630136986301368,0.3797909407665505,0.3713862120088955,0.6666666666666667,0.3361344537815126,0.0,0.6206896551724138,0.5259635012347316,False,False,True,False,False,False,False,True,False,False,False
7,0.9999999999999999,0.0,0.0,0.09523809523809525,0.0,0.0,0.06896551724137931,0.5168866879674124,False,False,True,False,False,False,False,True,False,False,False
12,0.9999999999999999,0.46399535423925664,0.2168272794662713,0.375,0.47058823529411764,0.0,0.3390804597701149,0.48329191277747297,False,False,True,False,False,False,False,True,False,False,False
3,0.7945205479452054,0.3797909407665505,0.4217939214232765,0.6726190476190477,0.29411764705882354,0.0,0.6264367816091955,0.46994046309530824,False,False,True,False,False,False,False,True,False,False,False
11,0.7945205479452054,0.23209446380178086,0.4225352112676056,0.6785714285714286,0.36974789915966383,0.0,0.632183908045977,0.46980833862384563,False,False,True,False,False,False,False,True,False,False,False
2,0.7945205479452054,0.38792102206736356,0.37991104521868047,0.6726190476190477,0.2184873949579832,0.0,0.6264367816091955,0.46974509742077386,False,False,True,False,False,False,False,True,False,False,False
8,0.9999999999999999,0.0,0.0,0.09523809523809525,0.0,0.0,0.06896551724137931,0.45804362198156046,False,False,True,False,False,False,False,True,False,False,False
5,0.7260273972602739,0.3387533875338753,0.3821349147516679,0.6904761904761906,0.25210084033613445,0.0,0.6436781609195402,0.4131543804489912,False,False,True,False,False,False,False,True,False,False,False
9,0.9999999999999999,0.020131629887727445,0.0,0.11904761904761905,0.0,0.0,0.09195402298850575,0.39283568154971704,False,False,True,False,False,False,False,True,False,False,False
1,0.9999999999999999,0.8943089430894308,0.5118606375092661,0.6845238095238095,0.20168067226890757,0.0,0.6379310344827587,0.19119269453608906,False,False,True,False,False,False,False,True,False,False,False
10,0.8630136986301368,0.020131629887727445,0.0,0.09523809523809525,0.0,0.0,0.06896551724137931,0.0023569454394713474,False,False,True,False,False,False,False,True,False,False,False
4,0.8630136986301368,0.027100271002710022,0.0,0.33333333333333337,0.0,0.0,0.29885057471264365,0.8385478711435373,False,False,True,False,False,True,False,False,False,False,False
9,0.9999999999999999,0.020131629887727445,0.0,0.11904761904761905,0.0,0.0,0.09195402298850575,0.8236993423393041,False,False,True,False,False,True,False,False,False,False,False
5,0.7945205479452054,0.024196670538133958,0.0,0.09523809523809525,0.0,0.0,0.06896551724137931,0.8178299862552388,False,False,True,False,False,True,False,False,False,False,False
6,0.9999999999999999,0.16473093302361594,0.3810229799851742,0.2896825396825397,0.42016806722689076,0.0,0.33333333333333337,0.6390355639168841,False,False,True,False,False,True,False,False,False,False,False
8,0.9999999999999999,0.44521873790166466,0.5114899925871015,0.2400793650793651,0.42016806722689076,0.0,0.6264367816091955,0.6388143324797753,False,False,True,False,False,True,False,False,False,False,False
9,0.9999999999999999,0.4502516453735965,0.44329132690882134,0.7023809523809524,0.5294117647058824,0.0,0.6551724137931034,0.6387630216003117,False,False,True,False,False,True,False,False,False,False,False
12,0.9999999999999999,0.0,0.0,0.09523809523809525,0.0,0.0,0.06896551724137931,0.6316894009006717,False,False,True,False,False,True,False,False,False,False,False
2,0.8630136986301368,0.38792102206736356,0.3728687916975537,0.6726190476190477,0.31932773109243695,0.0,0.6264367816091955,0.5828278160843777,False,False,True,False,False,True,False,False,False,False,False
4,0.8630136986301368,0.3797909407665505,0.3446997776130467,0.6785714285714286,0.5294117647058824,0.0,0.632183908045977,0.5823208805189154,False,False,True,False,False,True,False,False,False,False,False
3,0.8630136986301368,0.3797909407665505,0.40585618977020016,0.6726190476190477,0.42016806722689076,0.0,0.6264367816091955,0.5823149057713517,False,False,True,False,False,True,False,False,False,False,False
10,0.8630136986301368,0.3797909407665505,0.3476649369903632,0.6666666666666667,0.5294117647058824,0.0,0.6206896551724138,0.5823088250165646,False,False,True,False,False,True,False,False,False,False,False
11,0.8630136986301368,0.23209446380178086,0.5500370644922165,0.6785714285714286,0.42016806722689076,0.0,0.632183908045977,0.5260494708376519,False,False,True,False,False,True,False,False,False,False,False
8,0.9999999999999999,0.0,0.0,0.09523809523809525,0.0,0.0,0.06896551724137931,0.5075956769550481,False,False,True,False,False,True,False,False,False,False,False
5,0.7945205479452054,0.3387533875338753,0.46515937731653073,0.5476190476190477,0.29411764705882354,0.0,0.6436781609195402,0.4695454294317897,False,False,True,False,False,True,False,False,False,False,False
7,0.9999999999999999,0.889276035617499,0.385470719051149,0.6785714285714286,0.25210084033613445,0.0,0.632183908045977,0.3865372037133058,False,False,True,False,False,True,False,False,False,False,False
1,0.5890410958904109,0.38792102206736356,0.553002223869533,0.6726190476190477,0.25210084033613445,0.0,0.6264367816091955,0.3566623787571701,False,False,True,False,False,True,False,False,False,False,False
10,0.8630136986301368,0.020131629887727445,0.0,0.09523809523809525,0.0,0.0,0.06896551724137931,0.3436146848802656,False,False,True,False,False,True,False,False,False,False,False
11,0.8630136986301368,0.024196670538133958,0.0,0.09523809523809525,0.0,0.0,0.06896551724137931,0.1983011487583311,False,False,True,False,False,True,False,False,False,False,False
12,0.38356164383561636,0.23925667828106847,0.4117865085248332,0.40476190476190477,0.19327731092436973,0.0,0.367816091954023,0.13139582291661994,False,False,True,False,False,True,False,False,False,False,False
5,0.8630136986301368,0.024196670538133958,0.0,0.09523809523809525,0.0,0.0,0.06896551724137931,0.902036442071703,False,False,True,False,False,False,False,False,False,True,False
6,0.9999999999999999,0.16473093302361594,0.38806523350630096,0.36904761904761907,0.5294117647058824,0.0,0.33333333333333337,0.6389258475681262,False,False,True,False,False,False,False,False,False,True,False
8,0.9999999999999999,0.44521873790166466,0.5315048183839881,0.6726190476190477,0.42016806722689076,0.0,0.6264367816091955,0.6387761236420622,False,False,True,False,False,False,False,False,False,True,False
9,0.9999999999999999,0.4502516453735965,0.14788732394366197,0.7023809523809524,0.5294117647058824,0.0,0.6551724137931034,0.6387630216003117,False,False,True,False,False,False,False,False,False,True,False
4,0.8630136986301368,0.3797909407665505,0.3643439584877687,0.6785714285714286,0.5294117647058824,0.0,0.632183908045977,0.5823208805189154,False,False,True,False,False,False,False,False,False,True,False
10,0.8630136986301368,0.3797909407665505,0.4106745737583395,0.6666666666666667,0.5294117647058824,0.0,0.6206896551724138,0.5823088250165646,False,False,True,False,False,False,False,False,False,True,False
3,0.8630136986301368,0.3797909407665505,0.4203113417346182,0.5595238095238095,0.42016806722689076,0.0,0.632183908045977,0.5822869570796059,False,False,True,False,False,False,False,False,False,True,False
2,0.8630136986301368,0.38792102206736356,0.5051890289103039,0.6785714285714286,0.42016806722689076,0.0,0.632183908045977,0.5822801117195245,False,False,True,False,False,False,False,False,False,True,False
9,0.9999999999999999,0.020131629887727445,0.0,0.11904761904761905,0.0,0.0,0.09195402298850575,0.5577756758675494,False,False,True,False,False,False,False,False,False,True,False
11,0.8630136986301368,0.23209446380178086,0.556338028169014,0.6785714285714286,0.42016806722689076,0.0,0.632183908045977,0.5260494708376519,False,False,True,False,False,False,False,False,False,True,False
5,0.8630136986301368,0.3387533875338753,0.5011119347664936,0.6785714285714286,0.42016806722689076,0.0,0.632183908045977,0.5259292631569603,False,False,True,False,False,False,False,False,False,True,False
8,0.9999999999999999,0.0,0.0,0.09523809523809525,0.0,0.0,0.06896551724137931,0.45804362198156046,False,False,True,False,False,False,False,False,False,True,False
12,0.5890410958904109,0.23925667828106847,0.5011119347664936,0.24603174603174605,0.19327731092436973,0.0,0.367816091954023,0.3006375497723087,False,False,True,False,False,False,False,False,False,True,False
7,0.38356164383561636,0.38792102206736356,0.5374351371386212,0.6666666666666667,0.25210084033613445,0.0,0.6206896551724138,0.18791169314981232,False,False,True,False,False,False,False,False,False,True,False
11,0.8630136986301368,0.024196670538133958,0.0,0.17857142857142858,0.0,0.0,0.14942528735632185,0.14543423211249673,False,False,True,False,False,False,False,False,False,True,False
4,0.9315068493150683,0.027100271002710022,0.0,0.39682539682539686,0.0,0.0,0.20689655172413793,0.8399608278949448,False,False,True,False,False,False,False,False,False,False,True
2,0.8630136986301368,0.020131629887727445,0.0,0.3373015873015873,0.0,0.0,0.17241379310344826,0.7651653686074612,False,False,True,False,False,False,False,False,False,False,True
4,0.9315068493150683,0.3797909407665505,0.3057820607857672,0.6666666666666667,0.7899159663865546,0.0,0.6206896551724138,0.7520319363136027,False,False,True,False,False,False,False,False,False,False,True
6,0.9999999999999999,0.16860240030971735,0.3395107487027428,0.380952380952381,0.6302521008403361,0.0,1.0,0.6954807295873641,False,False,True,False,False,False,False,False,False,False,True
9,0.9999999999999999,0.020131629887727445,0.0,0.15873015873015875,0.0,0.0,0.06896551724137931,0.6692461126226338,False,False,True,False,False,False,False,False,False,False,True
8,0.9999999999999999,0.44521873790166466,0.20830244625648628,0.49404761904761907,0.31932773109243695,0.0,0.6264367816091955,0.6391232645952122,False,False,True,False,False,False,False,False,False,False,True
2,0.8630136986301368,0.38792102206736356,0.5270570793180134,0.6944444444444445,0.5042016806722689,0.0,0.632183908045977,0.639099807677635,False,False,True,False,False,False,False,False,False,False,True
10,0.8630136986301368,0.3797909407665505,0.446997776130467,0.6666666666666667,0.6302521008403361,0.0,0.6206896551724138,0.6386541499261338,False,False,True,False,False,False,False,False,False,False,True
5,0.8630136986301368,0.024196670538133958,0.0,0.15873015873015875,0.0,0.0,0.06896551724137931,0.5914612157956755,False,False,True,False,False,False,False,False,False,False,True
5,0.8630136986301368,0.3387533875338753,0.5203854707190512,0.6904761904761906,0.42016806722689076,0.0,0.6436781609195402,0.5826330142780544,False,False,True,False,False,False,False,False,False,False,True
3,0.8630136986301368,0.3797909407665505,0.42216456634544103,0.6785714285714286,0.5294117647058824,0.0,0.632183908045977,0.5823208805189154,False,False,True,False,False,False,False,False,False,False,True
11,0.8630136986301368,0.23209446380178086,0.6430689399555226,0.6785714285714286,0.42016806722689076,0.0,0.632183908045977,0.5260494708376519,False,False,True,False,False,False,False,False,False,False,True
1,0.7945205479452054,0.38792102206736356,0.5911786508524833,0.6785714285714286,0.2857142857142857,0.0,0.632183908045977,0.5258908919252024,False,False,True,False,False,False,False,False,False,False,True
12,0.7260273972602739,0.23925667828106847,0.4614529280948851,0.42063492063492064,0.19327731092436973,0.0,0.367816091954023,0.41327859384945376,False,False,True,False,False,False,False,False,False,False,True
8,0.9999999999999999,0.0,0.0,0.15873015873015875,0.0,0.0,0.06896551724137931,0.40730041232840375,False,False,True,False,False,False,False,False,False,False,True
9,0.9999999999999999,0.9999999999999999,0.2805782060785767,0.27380952380952384,0.24369747899159663,0.0,0.6436781609195402,0.3231327675609018,False,False,True,False,False,False,False,False,False,False,True
1,0.7945205479452054,0.020131629887727445,0.0,0.15873015873015875,0.0,0.0,0.06896551724137931,0.306093297246249,False,False,True,False,False,False,False,False,False,False,True
7,0.5890410958904109,0.3797909407665505,0.6375092661230541,0.6666666666666667,0.19327731092436973,0.0,0.6206896551724138,0.30058220385192724,False,False,True,False,False,False,False,False,False,False,True
11,0.8630136986301368,0.024196670538133958,0.0,0.17857142857142858,0.0,0.0,0.08045977011494253,0.2673454308446178,False,False,True,False,False,False,False,False,False,False,True
7,0.7260273972602739,0.020131629887727445,0.0,0.39682539682539686,0.0,0.0,0.09195402298850575,0.8164060769277012,False,False,False,True,False,False,False,False,True,False,False
10,0.9315068493150683,0.020131629887727445,0.0,0.5555555555555556,0.0,0.0,0.13793103448275862,0.7973046679996753,False,False,False,True,False,False,False,False,True,False,False
4,0.9315068493150683,0.3797909407665505,0.28131949592290584,0.6666666666666667,0.680672268907563,0.0,0.6206896551724138,0.6949994737079667,False,False,False,True,False,False,False,False,True,False,False
2,0.8630136986301368,0.38792102206736356,0.5596738324684951,0.7023809523809524,0.5042016806722689,0.0,0.632183908045977,0.6389724287210361,False,False,False,True,False,False,False,False,True,False,False
6,0.9999999999999999,0.16860240030971735,0.3539659006671608,0.42063492063492064,0.5294117647058824,0.0,0.3448275862068966,0.6388474732700079,False,False,False,True,False,False,False,False,True,False,False
10,0.9315068493150683,0.3797909407665505,0.4922164566345441,0.6666666666666667,0.4621848739495798,0.0,0.6206896551724138,0.6386541499261338,False,False,False,True,False,False,False,False,True,False,False
1,0.8630136986301368,0.38792102206736356,0.5129725722757598,0.8055555555555556,0.5294117647058824,0.0,0.632183908045977,0.5824272463627637,False,False,False,True,False,False,False,False,True,False,False
3,0.8630136986301368,0.3797909407665505,0.46108228317272054,0.6785714285714286,0.5294117647058824,0.0,0.632183908045977,0.5823208805189154,False,False,False,True,False,False,False,False,True,False,False
5,0.8630136986301368,0.024196670538133958,0.0,0.5952380952380952,0.0,0.0,0.14942528735632185,0.5742386033415661,False,False,False,True,False,False,False,False,True,False,False
5,0.8630136986301368,0.3387533875338753,0.5485544848035582,0.6904761904761906,0.3361344537815126,0.0,0.6436781609195402,0.5261401363350333,False,False,False,True,False,False,False,False,True,False,False
11,0.8630136986301368,0.23209446380178086,0.690511489992587,0.6785714285714286,0.42016806722689076,0.0,0.632183908045977,0.5260494708376519,False,False,False,True,False,False,False,False,True,False,False
4,0.9315068493150683,0.027100271002710022,0.0,0.5952380952380952,0.0,0.0,0.14942528735632185,0.4922688717510444,False,False,False,True,False,False,False,False,True,False,False
1,0.8630136986301368,0.020131629887727445,0.0,0.9920634920634921,0.0,0.0,0.26436781609195403,0.46908957243208804,False,False,False,True,False,False,False,False,True,False,False
2,0.8630136986301368,0.020131629887727445,0.0,0.9920634920634921,0.0,0.0,0.26436781609195403,0.46908957243208804,False,False,False,True,False,False,False,False,True,False,False
6,0.9999999999999999,0.0,0.0,0.3174603174603175,0.0,0.0,0.06896551724137931,0.4433328563308999,False,False,False,True,False,False,False,False,True,False,False
12,0.7260273972602739,0.23925667828106847,0.553002223869533,0.46031746031746035,0.19327731092436973,0.0,0.367816091954023,0.41357584938197745,False,False,False,True,False,False,False,False,True,False,False
7,0.7260273972602739,0.3797909407665505,0.6890289103039288,0.6785714285714286,0.19327731092436973,0.0,0.632183908045977,0.4135501189477736,False,False,False,True,False,False,False,False,True,False,False
8,0.9999999999999999,0.7373209446380178,0.363232023721275,0.7123015873015873,0.25210084033613445,0.0,0.6264367816091955,0.36289955396941886,False,False,False,True,False,False,False,False,True,False,False
9,0.5890410958904109,0.5075493612078977,0.35952557449962935,0.6904761904761906,0.25210084033613445,0.0,0.6436781609195402,0.3009275189998101,False,False,False,True,False,False,False,False,True,False,False
3,0.8630136986301368,0.020131629887727445,0.0,0.7936507936507937,0.0,0.0,0.20689655172413793,0.25585320238755693,False,False,False,True,False,False,False,False,True,False,False
8,0.9999999999999999,0.0,0.0,0.3174603174603175,0.0,0.0,0.06896551724137931,0.18499115353930196,False,False,False,True,False,False,False,False,True,False,False
12,0.7260273972602739,0.02284165698799845,0.0,0.35714285714285715,0.0,0.0,0.08045977011494253,0.10567108039846768,False,False,False,True,False,False,False,False,True,False,False
5,0.8630136986301368,0.024196670538133958,0.0,0.17857142857142858,0.0,0.0,0.14942528735632185,0.8265870309878424,False,False,False,True,False,False,True,False,False,False,False
10,0.9315068493150683,0.020131629887727445,0.0,0.11904761904761905,0.0,0.0,0.09195402298850575,0.7934042404675802,False,False,False,True,False,False,True,False,False,False,False
8,0.9999999999999999,0.0,0.0,0.10714285714285715,0.0,0.0,0.08045977011494253,0.7632705165501049,False,False,False,True,False,False,True,False,False,False,False
2,0.9315068493150683,0.38792102206736356,0.5952557449962935,0.6785714285714286,0.7899159663865546,0.0,0.632183908045977,0.7521354433456212,False,False,False,True,False,False,True,False,False,False,False
4,0.9315068493150683,0.3797909407665505,0.2694588584136397,0.6785714285714286,0.7899159663865546,0.0,0.632183908045977,0.7517667254115096,False,False,False,True,False,False,True,False,False,False,False
11,0.9315068493150683,0.024196670538133958,0.0,0.11904761904761905,0.0,0.0,0.09195402298850575,0.7469192868577396,False,False,False,True,False,False,True,False,False,False,False
3,0.9315068493150683,0.020131629887727445,0.0,0.09523809523809525,0.0,0.0,0.06896551724137931,0.7462785273220268,False,False,False,True,False,False,True,False,False,False,False
7,0.7945205479452054,0.020131629887727445,0.0,0.14285714285714288,0.0,0.0,0.11494252873563218,0.7182275081563989,False,False,False,True,False,False,True,False,False,False,False
12,0.8630136986301368,0.02284165698799845,0.0,0.10714285714285715,0.0,0.0,0.08045977011494253,0.7047003672893176,False,False,False,True,False,False,True,False,False,False,False
1,0.8630136986301368,0.38792102206736356,0.5455893254262416,0.6785714285714286,0.6302521008403361,0.0,0.632183908045977,0.6393570037569772,False,False,False,True,False,False,True,False,False,False,False
